id,weight,sex,education,region,age,income,job_prestige,mother_job_prestige,father_job_prestige,socioeconomic_index,satjob,relationship,male_breadwinner,men_bettersuited,child_suffer,men_overwork
1869,1.414495664,female,19.0,w. sou. central,39.0,47317.5,61.0,61.0,25.0,80.9,,strongly agree,disagree,disagree,agree,agree
1870,0.4714985548,female,13.0,w. sou. central,59.0,31545.0,53.0,,35.0,73.9,mod. satisfied,,,,,
1871,0.9429971097,male,13.0,w. sou. central,49.0,112160.0,26.0,50.0,28.0,31.3,a little dissat,strongly disagree,agree,disagree,agree,neither agree nor disagree
1872,0.9429971097,male,16.0,w. sou. central,84.0,31545.0,65.0,,31.0,85.2,,,,,,
1873,2.357492774,female,11.0,w. sou. central,24.0,19277.5,21.0,28.0,35.0,14.0,mod. satisfied,disagree,disagree,disagree,agree,disagree
1874,0.9429971097,male,13.0,w. sou. central,52.0,31545.0,49.0,31.0,28.0,46.0,very satisfied,disagree,disagree,disagree,agree,strongly disagree
1875,0.9429971097,female,12.0,w. sou. central,36.0,57832.5,29.0,42.0,35.0,46.7,very satisfied,agree,disagree,disagree,agree,strongly agree
1876,0.9429971097,female,6.0,w. sou. central,30.0,22782.5,,,,,very satisfied,agree,agree,agree,disagree,disagree
1877,0.4714985548,female,12.0,w. sou. central,67.0,9638.75,36.0,25.0,44.0,43.4,,agree,strongly disagree,disagree,strongly disagree,disagree
1878,0.9429971097,male,10.0,w. sou. central,18.0,38555.0,,,28.0,,,,,,,
1879,0.4714985548,female,12.0,w. sou. central,53.0,31545.0,48.0,34.0,48.0,24.2,very satisfied,strongly agree,disagree,disagree,strongly disagree,disagree
1880,0.4714985548,female,9.0,w. sou. central,49.0,3855.5,28.0,60.0,,25.2,very satisfied,,,,,
1881,0.9429971097,female,13.0,w. sou. central,24.0,9638.75,35.0,50.0,21.0,21.8,mod. satisfied,strongly agree,disagree,agree,disagree,disagree
1882,0.4714985548,female,8.0,w. sou. central,72.0,5257.5,33.0,,25.0,13.6,,,,,,
1883,0.9429971097,female,12.0,w. sou. central,54.0,22782.5,35.0,42.0,38.0,26.8,very satisfied,strongly agree,agree,agree,disagree,agree
1884,0.9429971097,male,12.0,w. sou. central,21.0,4556.5,29.0,,,20.0,very satisfied,disagree,agree,disagree,disagree,disagree
1885,0.4714985548,male,9.0,w. sou. central,34.0,57832.5,49.0,,44.0,45.4,very satisfied,disagree,disagree,disagree,disagree,agree
1886,0.9429971097,female,12.0,w. sou. central,60.0,47317.5,55.0,,36.0,37.2,very dissatisfied,strongly agree,agree,disagree,agree,agree
1887,0.9429971097,female,12.0,w. sou. central,25.0,84120.0,,,46.0,,a little dissat,,,,,
1888,0.9429971097,female,12.0,w. sou. central,53.0,84120.0,32.0,,46.0,35.8,very satisfied,agree,agree,disagree,agree,disagree
1889,0.9429971097,male,12.0,w. sou. central,33.0,70100.0,45.0,47.0,44.0,39.2,very satisfied,disagree,agree,disagree,agree,agree
1890,0.4714985548,female,12.0,w. sou. central,30.0,26287.5,61.0,,49.0,60.5,very satisfied,,,,,
1891,1.885994219,male,11.0,w. sou. central,43.0,22782.5,27.0,27.0,46.0,27.7,very satisfied,,,,,
1892,0.9429971097,male,10.0,w. sou. central,27.0,31545.0,43.0,24.0,,36.2,very satisfied,disagree,strongly agree,disagree,agree,disagree
1893,0.9429971097,male,11.0,w. sou. central,57.0,16648.75,28.0,32.0,,23.2,,,,,,
1894,1.414495664,female,8.0,w. sou. central,43.0,1402.0,25.0,31.0,,12.6,mod. satisfied,disagree,agree,disagree,disagree,agree
1895,0.4714985548,female,13.0,w. sou. central,49.0,7886.25,33.0,38.0,,13.6,mod. satisfied,disagree,agree,disagree,agree,strongly agree
1896,5.897419899,female,10.0,w. sou. central,61.0,16648.75,33.0,,38.0,13.6,mod. satisfied,,,,,
1897,0.4714985548,male,14.0,w. sou. central,39.0,47317.5,35.0,55.0,36.0,32.0,mod. satisfied,,,,,
1898,2.35896796,female,14.0,w. sou. central,54.0,19277.5,33.0,47.0,59.0,26.5,very satisfied,agree,strongly disagree,disagree,agree,neither agree nor disagree
1899,1.414495664,female,8.0,w. sou. central,55.0,98140.0,33.0,,46.0,13.6,very satisfied,agree,agree,disagree,agree,disagree
1900,0.4714985548,male,12.0,w. sou. central,54.0,3154.5,33.0,69.0,35.0,13.6,a little dissat,strongly agree,disagree,disagree,disagree,strongly agree
1901,0.9429971097,male,11.0,w. sou. central,49.0,57832.5,45.0,,47.0,62.0,very satisfied,agree,strongly agree,disagree,agree,strongly agree
1902,0.9429971097,female,12.0,w. sou. central,77.0,6309.0,48.0,,42.0,24.2,,agree,disagree,disagree,disagree,neither agree nor disagree
1903,1.414495664,female,10.0,w. sou. central,80.0,112160.0,24.0,,40.0,17.1,very satisfied,disagree,strongly agree,disagree,agree,agree
1904,0.9429971097,male,10.0,w. sou. central,43.0,57832.5,47.0,,29.0,38.8,very satisfied,,,,,
1905,2.357492774,female,4.0,w. sou. central,45.0,7886.25,21.0,28.0,46.0,14.0,mod. satisfied,disagree,agree,disagree,disagree,agree
1906,1.414495664,male,15.0,w. sou. central,33.0,47317.5,52.0,38.0,64.0,36.4,mod. satisfied,agree,disagree,disagree,disagree,agree
1907,0.4714985548,male,14.0,w. sou. central,51.0,84120.0,49.0,,28.0,46.0,a little dissat,,,,,
1908,0.9429971097,female,12.0,w. sou. central,34.0,26287.5,33.0,21.0,,13.6,mod. satisfied,,,,,
1909,0.9429971097,male,17.0,w. sou. central,28.0,98140.0,63.0,,27.0,84.3,very satisfied,,,,,
1910,0.9429971097,female,15.0,w. sou. central,35.0,70100.0,49.0,61.0,46.0,56.9,very satisfied,strongly agree,strongly disagree,disagree,strongly disagree,neither agree nor disagree
1911,0.9429971097,male,16.0,w. sou. central,61.0,158201.8412,63.0,38.0,53.0,75.7,mod. satisfied,agree,agree,disagree,agree,agree
1912,0.9429971097,female,20.0,mountain,35.0,57832.5,64.0,64.0,73.0,82.5,very satisfied,agree,disagree,disagree,strongly disagree,disagree
1913,0.9429971097,female,14.0,mountain,66.0,38555.0,51.0,31.0,58.0,38.4,very satisfied,strongly agree,strongly disagree,disagree,disagree,strongly disagree
1914,0.4714985548,male,12.0,mountain,43.0,70100.0,50.0,,74.0,68.6,very satisfied,agree,disagree,disagree,disagree,agree
1915,0.4714985548,male,11.0,mountain,20.0,13143.75,43.0,24.0,,61.2,a little dissat,,,,,
1916,0.9429971097,male,20.0,mountain,60.0,,64.0,,74.0,82.5,,agree,disagree,disagree,agree,agree
1917,0.9429971097,female,13.0,mountain,64.0,112160.0,54.0,38.0,28.0,62.9,,,,,,
1918,1.17948398,male,12.0,mountain,34.0,,37.0,,,33.2,mod. satisfied,strongly agree,disagree,disagree,,disagree
1919,0.4714985548,male,12.0,mountain,60.0,31545.0,48.0,,32.0,24.2,mod. satisfied,disagree,disagree,disagree,agree,agree
1920,0.9429971097,male,12.0,mountain,34.0,38555.0,44.0,42.0,61.0,28.7,very satisfied,strongly disagree,agree,disagree,disagree,agree
1921,2.35896796,female,14.0,mountain,31.0,47317.5,52.0,35.0,,49.2,a little dissat,,,,,
1922,0.9429971097,male,12.0,mountain,24.0,47317.5,55.0,,48.0,37.2,very satisfied,strongly agree,disagree,disagree,disagree,strongly agree
1923,0.9429971097,female,16.0,mountain,64.0,57832.5,69.0,27.0,60.0,91.1,very satisfied,strongly agree,strongly disagree,disagree,strongly disagree,neither agree nor disagree
1924,0.9429971097,female,15.0,mountain,38.0,,31.0,46.0,,19.6,mod. satisfied,,,,,
1925,0.9429971097,male,11.0,mountain,56.0,31545.0,32.0,25.0,45.0,28.7,mod. satisfied,disagree,disagree,disagree,disagree,agree
1926,0.4714985548,female,17.0,mountain,60.0,57832.5,18.0,28.0,59.0,30.3,very satisfied,,,,,
1927,0.9429971097,male,13.0,mountain,27.0,57832.5,45.0,17.0,,62.0,very satisfied,strongly disagree,disagree,disagree,agree,agree
1928,0.9429971097,female,12.0,mountain,25.0,31545.0,32.0,,60.0,35.8,mod. satisfied,,,,,
1929,1.17948398,male,12.0,mountain,38.0,,35.0,28.0,37.0,26.8,mod. satisfied,strongly agree,disagree,disagree,disagree,neither agree nor disagree
1930,0.4714985548,female,16.0,mountain,71.0,38555.0,46.0,32.0,35.0,60.1,very satisfied,disagree,disagree,disagree,agree,strongly disagree
1931,0.9429971097,male,11.0,mountain,73.0,84120.0,55.0,24.0,,71.8,very satisfied,agree,strongly disagree,disagree,disagree,strongly agree
1932,0.9429971097,female,20.0,mountain,61.0,84120.0,64.0,,,84.2,,,,,,
1933,0.4714985548,female,9.0,mountain,30.0,,25.0,,41.0,12.6,a little dissat,agree,agree,disagree,agree,agree
1934,0.4714985548,female,20.0,mountain,66.0,26287.5,74.0,36.0,,84.5,,strongly agree,strongly disagree,disagree,strongly disagree,agree
1935,1.414495664,female,12.0,mountain,53.0,11391.25,26.0,35.0,34.0,28.5,mod. satisfied,strongly agree,strongly disagree,disagree,strongly disagree,strongly disagree
1936,2.35896796,male,16.0,mountain,41.0,,74.0,,56.0,84.5,very satisfied,,,,,
1937,0.9429971097,female,18.0,mountain,56.0,158201.8412,65.0,47.0,50.0,87.3,very satisfied,strongly agree,strongly disagree,disagree,strongly disagree,agree
1938,0.9429971097,female,16.0,mountain,26.0,84120.0,38.0,,75.0,59.1,a little dissat,,,,,
1939,0.9429971097,male,19.0,mountain,39.0,112160.0,60.0,48.0,35.0,76.3,,agree,strongly disagree,disagree,disagree,neither agree nor disagree
1940,0.9429971097,female,16.0,mountain,60.0,,42.0,,49.0,34.6,very satisfied,agree,agree,disagree,disagree,disagree
1941,0.9429971097,male,20.0,mountain,56.0,98140.0,72.0,61.0,47.0,92.1,very satisfied,strongly agree,disagree,disagree,disagree,agree
1942,1.414495664,female,12.0,mountain,18.0,,,44.0,38.0,,,,,,,
1943,0.9429971097,female,16.0,mountain,62.0,47317.5,37.0,59.0,73.0,57.8,,strongly agree,strongly disagree,agree,disagree,disagree
1944,0.9429971097,female,14.0,mountain,48.0,57832.5,53.0,24.0,,41.1,very satisfied,,,,,
1945,2.35896796,female,20.0,mountain,44.0,98140.0,39.0,,49.0,67.7,mod. satisfied,disagree,strongly disagree,disagree,disagree,neither agree nor disagree
1946,1.414495664,male,16.0,mountain,55.0,158201.8412,72.0,64.0,63.0,77.4,mod. satisfied,agree,disagree,disagree,disagree,disagree
1947,3.300489884,male,15.0,mountain,21.0,1402.0,,,80.0,,,disagree,disagree,disagree,agree,neither agree nor disagree
1948,1.885994219,male,16.0,mountain,24.0,9638.75,54.0,46.0,51.0,55.1,a little dissat,strongly agree,strongly disagree,disagree,disagree,disagree
1949,0.9429971097,male,14.0,mountain,36.0,22782.5,46.0,36.0,39.0,60.1,mod. satisfied,strongly agree,agree,disagree,strongly disagree,agree
1950,0.4714985548,male,16.0,mountain,29.0,70100.0,62.0,47.0,49.0,50.4,very dissatisfied,disagree,disagree,disagree,agree,disagree
1951,0.4714985548,female,15.0,mountain,66.0,7886.25,69.0,45.0,38.0,46.6,,,,,,
1952,0.4714985548,female,16.0,mountain,33.0,38555.0,64.0,43.0,46.0,84.2,mod. satisfied,agree,disagree,agree,disagree,agree
1953,0.4714985548,male,14.0,mountain,58.0,9638.75,25.0,,72.0,23.3,,,,,,
1954,0.4714985548,female,12.0,mountain,76.0,,37.0,25.0,49.0,35.1,,agree,disagree,disagree,disagree,disagree
1955,0.9429971097,male,12.0,mountain,46.0,38555.0,35.0,31.0,48.0,34.1,mod. satisfied,agree,disagree,disagree,disagree,agree
1956,0.9429971097,female,12.0,mountain,30.0,38555.0,21.0,55.0,,13.6,a little dissat,strongly agree,disagree,disagree,disagree,strongly disagree
1957,0.4714985548,female,17.0,mountain,49.0,47317.5,64.0,,60.0,82.5,very satisfied,strongly agree,disagree,disagree,strongly disagree,neither agree nor disagree
1958,0.4714985548,male,14.0,mountain,51.0,26287.5,46.0,17.0,42.0,52.0,a little dissat,strongly disagree,strongly agree,agree,agree,agree
1959,0.9429971097,male,12.0,mountain,63.0,11391.25,32.0,72.0,46.0,28.7,,,,,,
1960,0.9429971097,male,10.0,mountain,39.0,70100.0,62.0,47.0,53.0,50.4,mod. satisfied,disagree,strongly disagree,disagree,disagree,agree
1961,0.4714985548,female,14.0,mountain,69.0,22782.5,26.0,,33.0,28.5,very satisfied,,,,,
1962,0.9429971097,male,12.0,mountain,24.0,26287.5,45.0,47.0,27.0,31.2,very satisfied,agree,disagree,disagree,disagree,agree
1963,0.9429971097,male,20.0,pacific,,,64.0,27.0,47.0,82.5,very satisfied,disagree,agree,disagree,agree,strongly agree
1964,0.4714985548,female,6.0,pacific,42.0,57832.5,22.0,,27.0,14.8,mod. satisfied,strongly agree,agree,disagree,disagree,disagree
1965,0.9429971097,male,12.0,pacific,30.0,31545.0,45.0,,27.0,39.2,mod. satisfied,agree,disagree,disagree,disagree,agree
1966,0.9429971097,female,13.0,pacific,32.0,47317.5,40.0,,27.0,41.8,very satisfied,strongly agree,agree,disagree,agree,disagree
1967,2.35896796,female,6.0,pacific,41.0,16648.75,,,,,very satisfied,strongly disagree,strongly agree,agree,strongly agree,agree
1968,0.4714985548,female,13.0,pacific,67.0,14896.25,47.0,24.0,46.0,57.8,,strongly agree,disagree,disagree,disagree,neither agree nor disagree
1969,0.4714985548,female,14.0,pacific,28.0,14896.25,47.0,48.0,25.0,38.8,mod. satisfied,,,,,
1970,1.885994219,female,16.0,pacific,60.0,,54.0,25.0,47.0,62.9,,,,,,
1971,0.4714985548,female,14.0,pacific,51.0,84120.0,39.0,48.0,64.0,60.3,very satisfied,agree,disagree,disagree,strongly disagree,agree
1972,0.9429971097,male,16.0,pacific,32.0,57832.5,49.0,,80.0,51.8,mod. satisfied,,,,,
1973,0.4714985548,male,16.0,pacific,28.0,11391.25,25.0,22.0,32.0,23.8,very dissatisfied,strongly agree,disagree,disagree,strongly disagree,neither agree nor disagree
1974,3.53845194,male,13.0,pacific,59.0,38555.0,46.0,34.0,25.0,52.0,a little dissat,,,,,
1975,0.9429971097,female,9.0,pacific,38.0,,21.0,,46.0,13.6,mod. satisfied,strongly agree,strongly agree,disagree,disagree,agree
1976,0.9429971097,female,12.0,pacific,70.0,57832.5,59.0,46.0,28.0,75.5,,agree,disagree,disagree,disagree,agree
1977,0.4714985548,male,15.0,pacific,36.0,22782.5,31.0,35.0,,23.0,very satisfied,,,,,
1978,2.35896796,male,16.0,pacific,29.0,31545.0,47.0,25.0,,69.4,mod. satisfied,agree,agree,disagree,disagree,agree
1979,0.9429971097,male,2.0,pacific,59.0,6309.0,27.0,,46.0,14.0,a little dissat,strongly agree,disagree,disagree,strongly agree,agree
1980,0.9429971097,female,9.0,pacific,42.0,19277.5,47.0,33.0,,34.7,mod. satisfied,,,,,
1981,0.4714985548,male,12.0,pacific,60.0,7886.25,22.0,27.0,,17.5,very satisfied,agree,disagree,disagree,strongly disagree,strongly agree
1982,0.4714985548,male,13.0,pacific,56.0,1402.0,40.0,56.0,46.0,28.3,,agree,agree,agree,strongly disagree,agree
1983,0.4714985548,male,18.0,pacific,34.0,57832.5,53.0,,50.0,73.9,very satisfied,,,,,
1984,0.4714985548,female,16.0,pacific,32.0,31545.0,59.0,47.0,,79.6,mod. satisfied,strongly disagree,agree,disagree,agree,neither agree nor disagree
1985,1.414495664,female,12.0,pacific,22.0,,30.0,32.0,,24.1,a little dissat,,,,,
1986,1.414495664,female,13.0,pacific,35.0,19277.5,26.0,,45.0,28.5,mod. satisfied,agree,disagree,disagree,disagree,disagree
1987,0.9429971097,female,12.0,pacific,22.0,9638.75,34.0,28.0,38.0,31.6,very satisfied,,,,,
1988,1.414495664,female,12.0,pacific,25.0,3855.5,35.0,,35.0,21.8,mod. satisfied,agree,disagree,agree,disagree,disagree
1989,0.4714985548,male,12.0,pacific,44.0,16648.75,39.0,25.0,49.0,60.3,very satisfied,,,,,
1990,0.4714985548,female,12.0,pacific,66.0,38555.0,48.0,24.0,38.0,20.1,,agree,agree,disagree,strongly agree,agree
1991,1.414495664,male,11.0,pacific,44.0,6309.0,22.0,24.0,,14.8,very satisfied,agree,agree,disagree,agree,agree
1992,1.414495664,male,0.0,pacific,47.0,3855.5,33.0,,27.0,13.6,mod. satisfied,,,,,
1993,0.9429971097,male,12.0,pacific,21.0,,37.0,,38.0,18.6,mod. satisfied,agree,,,disagree,disagree
1994,0.9429971097,female,9.0,pacific,43.0,26287.5,27.0,,46.0,14.0,mod. satisfied,strongly agree,agree,disagree,strongly agree,strongly disagree
1995,0.4714985548,male,8.0,pacific,51.0,7886.25,27.0,,,14.0,,agree,agree,disagree,disagree,disagree
1996,0.9429971097,female,14.0,pacific,67.0,70100.0,47.0,47.0,55.0,38.8,,agree,disagree,disagree,strongly disagree,agree
1997,1.414495664,male,14.0,pacific,71.0,38555.0,45.0,28.0,25.0,31.2,,disagree,strongly disagree,disagree,agree,agree
1998,0.4714985548,female,16.0,pacific,85.0,38555.0,61.0,,50.0,71.7,,,,,,
1999,0.4714985548,female,19.0,pacific,72.0,26287.5,62.0,31.0,47.0,71.4,very satisfied,agree,disagree,disagree,disagree,agree
2000,0.9429971097,female,12.0,pacific,51.0,19277.5,35.0,47.0,47.0,31.6,,disagree,strongly disagree,disagree,strongly disagree,strongly agree
2001,0.4714985548,male,11.0,pacific,81.0,9638.75,,27.0,42.0,,,disagree,agree,,agree,disagree
2002,0.4714985548,female,15.0,pacific,60.0,31545.0,51.0,,73.0,63.7,very satisfied,agree,strongly disagree,disagree,disagree,agree
2003,0.9429971097,female,17.0,pacific,56.0,158201.8412,46.0,33.0,46.0,52.0,very satisfied,agree,disagree,disagree,disagree,disagree
2004,1.414495664,female,17.0,pacific,55.0,84120.0,61.0,51.0,,80.9,very satisfied,strongly agree,disagree,disagree,agree,disagree
2005,0.9429971097,male,15.0,pacific,49.0,38555.0,51.0,47.0,25.0,78.3,,disagree,disagree,disagree,agree,disagree
2006,0.9429971097,female,15.0,pacific,64.0,38555.0,64.0,,39.0,84.2,very satisfied,strongly agree,disagree,,disagree,agree
2007,2.357492774,female,20.0,pacific,29.0,7886.25,21.0,39.0,53.0,13.6,mod. satisfied,,,,,
2008,0.4714985548,female,16.0,pacific,46.0,47317.5,69.0,,62.0,91.1,mod. satisfied,agree,strongly disagree,disagree,disagree,agree
2009,0.9429971097,female,12.0,pacific,19.0,3855.5,,,50.0,,,,,,,
2010,1.885994219,female,12.0,pacific,19.0,6309.0,,23.0,,,,agree,strongly disagree,disagree,disagree,disagree
2011,1.414495664,male,12.0,pacific,19.0,350.5,,39.0,49.0,,,agree,disagree,disagree,disagree,neither agree nor disagree
2012,2.35896796,female,16.0,pacific,41.0,84120.0,62.0,33.0,46.0,89.1,mod. satisfied,agree,disagree,disagree,disagree,agree
2013,0.9429971097,male,16.0,pacific,25.0,13143.75,50.0,43.0,35.0,32.6,very satisfied,,,,,
2014,0.9429971097,male,15.0,pacific,73.0,,38.0,,31.0,52.1,,strongly disagree,agree,agree,strongly agree,neither agree nor disagree
2015,0.9429971097,male,13.0,pacific,74.0,31545.0,60.0,,35.0,53.1,,agree,disagree,disagree,agree,disagree
2016,0.4714985548,female,12.0,pacific,53.0,14896.25,64.0,,44.0,84.2,mod. satisfied,disagree,strongly agree,agree,agree,disagree
2017,1.414495664,female,12.0,pacific,49.0,57832.5,39.0,35.0,42.0,20.8,mod. satisfied,strongly agree,strongly disagree,disagree,strongly disagree,agree
2018,0.9429971097,male,15.0,pacific,69.0,47317.5,44.0,45.0,53.0,28.7,,,,,,
2019,0.9429971097,male,18.0,pacific,55.0,158201.8412,65.0,36.0,50.0,79.4,very satisfied,agree,agree,disagree,agree,neither agree nor disagree
2020,0.9429971097,male,15.0,pacific,51.0,84120.0,45.0,61.0,60.0,59.8,very satisfied,agree,disagree,disagree,disagree,agree
2021,0.4714985548,male,14.0,pacific,68.0,22782.5,50.0,45.0,,57.4,,agree,agree,disagree,,agree
2022,0.9429971097,female,15.0,pacific,66.0,57832.5,46.0,,46.0,52.0,,disagree,agree,disagree,agree,disagree
2023,1.414495664,male,18.0,pacific,63.0,31545.0,59.0,55.0,35.0,69.3,,agree,agree,disagree,strongly agree,strongly agree
2024,0.9429971097,male,17.0,pacific,57.0,70100.0,33.0,47.0,62.0,46.2,very satisfied,disagree,agree,disagree,agree,agree
2025,0.9429971097,male,20.0,pacific,44.0,158201.8412,66.0,31.0,59.0,75.2,very satisfied,,,,,
2026,0.9429971097,female,16.0,pacific,26.0,47317.5,64.0,,35.0,82.5,,strongly agree,strongly disagree,disagree,disagree,disagree
2027,0.4714985548,male,20.0,pacific,44.0,31545.0,73.0,,65.0,85.8,very satisfied,,,,,
2028,0.4714985548,female,19.0,pacific,58.0,112160.0,72.0,38.0,42.0,92.2,very satisfied,agree,disagree,disagree,disagree,disagree
2029,1.414495664,female,14.0,pacific,41.0,14896.25,33.0,42.0,35.0,13.6,very satisfied,strongly agree,strongly disagree,disagree,strongly disagree,agree
2030,2.35896796,male,19.0,pacific,24.0,6309.0,31.0,31.0,39.0,39.7,,,,,,
2031,0.9429971097,female,15.0,pacific,28.0,57832.5,46.0,47.0,40.0,61.4,very satisfied,agree,disagree,disagree,disagree,disagree
2032,1.17948398,female,16.0,pacific,36.0,31545.0,47.0,47.0,,65.3,mod. satisfied,agree,disagree,disagree,disagree,agree
2033,0.9429971097,male,14.0,pacific,34.0,38555.0,51.0,38.0,49.0,78.3,very satisfied,,,,,
2034,0.9429971097,female,14.0,pacific,25.0,22782.5,52.0,32.0,45.0,77.3,very satisfied,strongly agree,strongly disagree,disagree,strongly disagree,neither agree nor disagree
2035,0.9429971097,female,14.0,pacific,62.0,70100.0,44.0,32.0,43.0,56.8,mod. satisfied,,,,,
2036,0.4714985548,female,12.0,pacific,33.0,22782.5,32.0,64.0,80.0,35.8,mod. satisfied,agree,strongly disagree,disagree,disagree,agree
2037,0.4714985548,male,14.0,pacific,37.0,19277.5,60.0,64.0,,87.9,a little dissat,agree,disagree,disagree,disagree,agree
2038,0.4714985548,male,9.0,pacific,36.0,22782.5,49.0,33.0,35.0,46.0,very satisfied,,,,,
2039,0.4714985548,male,10.0,pacific,41.0,14896.25,35.0,42.0,35.0,19.2,very dissatisfied,agree,strongly disagree,disagree,disagree,agree
2040,1.414495664,female,12.0,pacific,61.0,158201.8412,53.0,25.0,37.0,68.6,very satisfied,agree,disagree,disagree,disagree,neither agree nor disagree
2041,0.9429971097,male,19.0,pacific,71.0,158201.8412,73.0,59.0,30.0,84.0,very satisfied,disagree,agree,disagree,agree,agree
2042,0.9429971097,male,20.0,pacific,53.0,158201.8412,61.0,38.0,50.0,80.9,a little dissat,strongly agree,strongly disagree,disagree,strongly disagree,neither agree nor disagree
2043,0.4714985548,male,12.0,pacific,44.0,22782.5,37.0,25.0,,18.6,mod. satisfied,agree,disagree,disagree,disagree,disagree
2044,0.4714985548,male,14.0,pacific,50.0,38555.0,45.0,,,39.2,mod. satisfied,,,,,
2045,0.9429971097,male,11.0,pacific,75.0,11391.25,35.0,47.0,45.0,31.6,,agree,,disagree,disagree,disagree
2046,0.4714985548,female,16.0,pacific,69.0,38555.0,53.0,,40.0,30.0,,,,,,
2047,1.414495664,female,18.0,pacific,63.0,84120.0,,25.0,44.0,,mod. satisfied,agree,strongly disagree,disagree,disagree,neither agree nor disagree
2048,0.4714985548,female,12.0,pacific,80.0,9638.75,49.0,,38.0,56.9,very satisfied,agree,disagree,disagree,disagree,agree
2049,0.9429971097,male,12.0,pacific,66.0,47317.5,26.0,28.0,42.0,28.5,mod. satisfied,disagree,disagree,,disagree,disagree
2050,1.414495664,male,12.0,pacific,35.0,31545.0,41.0,,44.0,27.2,very satisfied,agree,disagree,disagree,disagree,strongly agree
2051,0.9429971097,male,12.0,pacific,44.0,31545.0,42.0,47.0,50.0,59.9,very satisfied,,,,,
2052,0.4714985548,female,12.0,pacific,81.0,9638.75,25.0,33.0,44.0,12.6,,agree,agree,disagree,agree,agree
2053,0.9429971097,male,14.0,pacific,76.0,47317.5,58.0,32.0,75.0,73.5,,,,,,
